Sentence,Emotion,Emotion_Guess
filtered_Ses03M_impro06_M022_l2600_h4250.wav,sad,neu
filtered_Ses03M_impro06_M023_l2600_h4250.wav,sad,neu
filtered_Ses03M_impro06_M024_l2600_h4250.wav,sad,neu
filtered_Ses03M_impro06_M025_l2600_h4250.wav,sad,hap
filtered_Ses03M_impro06_M026_l2600_h4250.wav,sad,hap
filtered_Ses03M_impro06_M027_l2600_h4250.wav,sad,neu
filtered_Ses03M_impro06_M028_l2600_h4250.wav,sad,neu
filtered_Ses03M_impro06_M029_l2600_h4250.wav,sad,neu
filtered_Ses03M_impro06_M030_l2600_h4250.wav,sad,neu
filtered_Ses03M_impro06_M031_l2600_h4250.wav,sad,hap
filtered_Ses03M_impro06_M032_l2600_h4250.wav,sad,neu
filtered_Ses03M_impro07_F000_l2600_h4250.wav,hap,hap
filtered_Ses03M_impro07_F001_l2600_h4250.wav,hap,hap
filtered_Ses03M_impro07_F008_l2600_h4250.wav,hap,hap
filtered_Ses03M_impro07_F010_l2600_h4250.wav,hap,hap
filtered_Ses03M_impro07_F011_l2600_h4250.wav,hap,hap
filtered_Ses03M_impro07_F012_l2600_h4250.wav,hap,hap
filtered_Ses03M_impro07_F013_l2600_h4250.wav,hap,hap
filtered_Ses03M_impro07_F014_l2600_h4250.wav,hap,hap
filtered_Ses03M_impro07_F017_l2600_h4250.wav,hap,hap
filtered_Ses03M_impro07_F019_l2600_h4250.wav,hap,neu
filtered_Ses03M_impro07_F023_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro07_M009_l2600_h4250.wav,neu,neu
filtered_Ses03M_impro07_M014_l2600_h4250.wav,hap,hap
filtered_Ses03M_impro07_M025_l2600_h4250.wav,hap,hap
filtered_Ses03M_impro08a_F004_l2600_h4250.wav,neu,neu
filtered_Ses03M_impro08a_F013_l2600_h4250.wav,ang,hap
filtered_Ses03M_impro08a_F014_l2600_h4250.wav,ang,hap
filtered_Ses03M_impro08a_F015_l2600_h4250.wav,ang,hap
filtered_Ses03M_impro08a_F020_l2600_h4250.wav,ang,hap
filtered_Ses03M_impro08a_F021_l2600_h4250.wav,ang,hap
filtered_Ses03M_impro08a_F022_l2600_h4250.wav,ang,hap
filtered_Ses03M_impro08a_M000_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M001_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M002_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M003_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M004_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M005_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M006_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M007_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M008_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M009_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M010_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M012_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M013_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M016_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M017_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M018_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M019_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M020_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M021_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M022_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M023_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M024_l2600_h4250.wav,neu,neu
filtered_Ses03M_impro08a_M025_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M026_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08a_M027_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_F005_l2600_h4250.wav,ang,hap
filtered_Ses03M_impro08b_F006_l2600_h4250.wav,ang,neu
filtered_Ses03M_impro08b_F021_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_F023_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_F024_l2600_h4250.wav,neu,neu
filtered_Ses03M_impro08b_M000_l2600_h4250.wav,neu,neu
filtered_Ses03M_impro08b_M001_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_M002_l2600_h4250.wav,neu,neu
filtered_Ses03M_impro08b_M003_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_M004_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_M005_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_M006_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_M007_l2600_h4250.wav,neu,neu
filtered_Ses03M_impro08b_M008_l2600_h4250.wav,neu,neu
filtered_Ses03M_impro08b_M009_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_M010_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_M011_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_M012_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_M013_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_M014_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_M015_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_M016_l2600_h4250.wav,neu,neu
filtered_Ses03M_impro08b_M017_l2600_h4250.wav,neu,hap
filtered_Ses03M_impro08b_M018_l2600_h4250.wav,neu,neu
filtered_Ses03M_impro08b_M019_l2600_h4250.wav,neu,neu
filtered_Ses03M_impro08b_M020_l2600_h4250.wav,neu,neu
filtered_Ses03M_impro08b_M021_l2600_h4250.wav,neu,neu
filtered_Ses03M_impro08b_M022_l2600_h4250.wav,neu,neu
filtered_Ses03M_script01_1_F000_l2600_h4250.wav,neu,hap
filtered_Ses03M_script01_1_F004_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_1_F005_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_1_F008_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_1_F016_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_1_F017_l2600_h4250.wav,ang,neu
filtered_Ses03M_script01_1_F020_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_1_F021_l2600_h4250.wav,neu,hap
filtered_Ses03M_script01_1_F028_l2600_h4250.wav,neu,hap
filtered_Ses03M_script01_1_F030_l2600_h4250.wav,neu,hap
filtered_Ses03M_script01_1_F038_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_1_F040_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_1_F043_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_1_F045_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_1_F046_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_1_M000_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_1_M001_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_1_M002_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_1_M003_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_1_M004_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_1_M005_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_1_M006_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_1_M007_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_1_M009_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_1_M011_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_1_M012_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_1_M017_l2600_h4250.wav,neu,hap
filtered_Ses03M_script01_1_M019_l2600_h4250.wav,neu,hap
filtered_Ses03M_script01_1_M021_l2600_h4250.wav,neu,hap
filtered_Ses03M_script01_1_M022_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_1_M027_l2600_h4250.wav,ang,neu
filtered_Ses03M_script01_1_M028_l2600_h4250.wav,neu,hap
filtered_Ses03M_script01_1_M029_l2600_h4250.wav,neu,neu
filtered_Ses03M_script01_1_M030_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_1_M031_l2600_h4250.wav,neu,hap
filtered_Ses03M_script01_1_M036_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_1_M037_l2600_h4250.wav,neu,neu
filtered_Ses03M_script01_1_M038_l2600_h4250.wav,neu,neu
filtered_Ses03M_script01_1_M039_l2600_h4250.wav,ang,neu
filtered_Ses03M_script01_1_M040_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_1_M041_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_1_M043_l2600_h4250.wav,neu,neu
filtered_Ses03M_script01_1_M045_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_1_M046_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_1_M047_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_2_F000_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_2_F001_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_2_F006_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_2_F009_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_2_F010_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_2_F011_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_2_F012_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_2_F015_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_2_F017_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_2_F019_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_2_M001_l2600_h4250.wav,neu,hap
filtered_Ses03M_script01_2_M004_l2600_h4250.wav,neu,hap
filtered_Ses03M_script01_2_M005_l2600_h4250.wav,neu,hap
filtered_Ses03M_script01_2_M008_l2600_h4250.wav,neu,hap
filtered_Ses03M_script01_2_M014_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_2_M015_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_2_M016_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_2_M017_l2600_h4250.wav,ang,hap
filtered_Ses03M_script01_3_F004_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_3_F006_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_3_F007_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_3_F008_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_3_F011_l2600_h4250.wav,hap,neu
filtered_Ses03M_script01_3_F012_l2600_h4250.wav,hap,hap
filtered_Ses03M_script01_3_F013_l2600_h4250.wav,hap,hap
filtered_Ses03M_script01_3_F014_l2600_h4250.wav,hap,hap
filtered_Ses03M_script01_3_F015_l2600_h4250.wav,hap,neu
filtered_Ses03M_script01_3_F016_l2600_h4250.wav,hap,hap
filtered_Ses03M_script01_3_F017_l2600_h4250.wav,hap,hap
filtered_Ses03M_script01_3_F018_l2600_h4250.wav,hap,hap
filtered_Ses03M_script01_3_F019_l2600_h4250.wav,hap,hap
filtered_Ses03M_script01_3_F020_l2600_h4250.wav,hap,hap
filtered_Ses03M_script01_3_F021_l2600_h4250.wav,hap,neu
filtered_Ses03M_script01_3_F029_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_3_F030_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_3_F031_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_3_F033_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_3_F034_l2600_h4250.wav,hap,neu
filtered_Ses03M_script01_3_M001_l2600_h4250.wav,neu,neu
filtered_Ses03M_script01_3_M004_l2600_h4250.wav,neu,neu
filtered_Ses03M_script01_3_M008_l2600_h4250.wav,hap,hap
filtered_Ses03M_script01_3_M010_l2600_h4250.wav,hap,neu
filtered_Ses03M_script01_3_M016_l2600_h4250.wav,hap,neu
filtered_Ses03M_script01_3_M018_l2600_h4250.wav,hap,neu
filtered_Ses03M_script01_3_M021_l2600_h4250.wav,hap,neu
filtered_Ses03M_script01_3_M023_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_3_M027_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_3_M028_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_3_M029_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_3_M030_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_3_M031_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_3_M032_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_3_M033_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_3_M034_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_3_M035_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_3_M036_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_3_M037_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_3_M038_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_3_M039_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_3_M040_l2600_h4250.wav,sad,hap
filtered_Ses03M_script01_3_M041_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_3_M042_l2600_h4250.wav,sad,neu
filtered_Ses03M_script01_3_M045_l2600_h4250.wav,hap,neu
filtered_Ses03M_script01_3_M046_l2600_h4250.wav,hap,neu
filtered_Ses03M_script02_1_F005_l2600_h4250.wav,neu,neu
filtered_Ses03M_script02_1_F016_l2600_h4250.wav,neu,neu
filtered_Ses03M_script02_1_M017_l2600_h4250.wav,neu,hap
filtered_Ses03M_script02_2_F000_l2600_h4250.wav,ang,neu
filtered_Ses03M_script02_2_F001_l2600_h4250.wav,ang,neu
filtered_Ses03M_script02_2_F002_l2600_h4250.wav,ang,hap
filtered_Ses03M_script02_2_F003_l2600_h4250.wav,ang,hap
filtered_Ses03M_script02_2_F004_l2600_h4250.wav,ang,hap
filtered_Ses03M_script02_2_F009_l2600_h4250.wav,ang,hap
filtered_Ses03M_script02_2_F011_l2600_h4250.wav,ang,hap
filtered_Ses03M_script02_2_F013_l2600_h4250.wav,ang,hap
filtered_Ses03M_script02_2_F016_l2600_h4250.wav,ang,hap
filtered_Ses03M_script02_2_F018_l2600_h4250.wav,sad,hap
filtered_Ses03M_script02_2_F023_l2600_h4250.wav,sad,neu
filtered_Ses03M_script02_2_F024_l2600_h4250.wav,sad,neu
filtered_Ses03M_script02_2_F025_l2600_h4250.wav,sad,neu
filtered_Ses03M_script02_2_F031_l2600_h4250.wav,ang,hap
filtered_Ses03M_script02_2_F033_l2600_h4250.wav,ang,hap
filtered_Ses03M_script02_2_F034_l2600_h4250.wav,sad,hap
filtered_Ses03M_script02_2_F035_l2600_h4250.wav,sad,hap
filtered_Ses03M_script02_2_F036_l2600_h4250.wav,sad,hap
filtered_Ses03M_script02_2_F037_l2600_h4250.wav,sad,hap
filtered_Ses03M_script02_2_F038_l2600_h4250.wav,sad,hap
filtered_Ses03M_script02_2_F040_l2600_h4250.wav,sad,neu
filtered_Ses03M_script02_2_F041_l2600_h4250.wav,sad,neu
filtered_Ses03M_script02_2_F042_l2600_h4250.wav,hap,hap
filtered_Ses03M_script02_2_F044_l2600_h4250.wav,hap,hap
filtered_Ses03M_script02_2_F046_l2600_h4250.wav,hap,hap
filtered_Ses03M_script02_2_F047_l2600_h4250.wav,hap,neu
filtered_Ses03M_script02_2_F048_l2600_h4250.wav,hap,neu
filtered_Ses03M_script02_2_F049_l2600_h4250.wav,hap,hap
filtered_Ses03M_script02_2_M014_l2600_h4250.wav,neu,neu
filtered_Ses03M_script02_2_M017_l2600_h4250.wav,neu,hap
filtered_Ses03M_script02_2_M019_l2600_h4250.wav,neu,hap
filtered_Ses03M_script02_2_M020_l2600_h4250.wav,neu,hap
filtered_Ses03M_script02_2_M021_l2600_h4250.wav,neu,hap
filtered_Ses03M_script02_2_M022_l2600_h4250.wav,neu,neu
filtered_Ses03M_script02_2_M028_l2600_h4250.wav,ang,hap
filtered_Ses03M_script02_2_M029_l2600_h4250.wav,ang,hap
filtered_Ses03M_script02_2_M030_l2600_h4250.wav,ang,hap
filtered_Ses03M_script02_2_M031_l2600_h4250.wav,ang,hap
filtered_Ses03M_script02_2_M032_l2600_h4250.wav,ang,hap
filtered_Ses03M_script02_2_M033_l2600_h4250.wav,ang,hap
filtered_Ses03M_script02_2_M036_l2600_h4250.wav,sad,hap
filtered_Ses03M_script02_2_M037_l2600_h4250.wav,sad,neu
filtered_Ses03M_script02_2_M041_l2600_h4250.wav,hap,neu
filtered_Ses03M_script02_2_M042_l2600_h4250.wav,hap,neu
filtered_Ses03M_script02_2_M045_l2600_h4250.wav,hap,hap
filtered_Ses03M_script02_2_M046_l2600_h4250.wav,hap,neu
filtered_Ses03M_script03_1_F018_l2600_h4250.wav,sad,hap
filtered_Ses03M_script03_1_M035_l2600_h4250.wav,neu,hap
filtered_Ses03M_script03_2_F000_l2600_h4250.wav,neu,hap
filtered_Ses03M_script03_2_F001_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F003_l2600_h4250.wav,neu,hap
filtered_Ses03M_script03_2_F004_l2600_h4250.wav,neu,hap
filtered_Ses03M_script03_2_F006_l2600_h4250.wav,neu,hap
filtered_Ses03M_script03_2_F010_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F011_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F012_l2600_h4250.wav,neu,neu
filtered_Ses03M_script03_2_F014_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F016_l2600_h4250.wav,neu,neu
filtered_Ses03M_script03_2_F017_l2600_h4250.wav,neu,hap
filtered_Ses03M_script03_2_F024_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F025_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F028_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F029_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F030_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F031_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F032_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F033_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F036_l2600_h4250.wav,neu,hap
filtered_Ses03M_script03_2_F038_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F039_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F040_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F041_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F042_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F043_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F044_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_F045_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M000_l2600_h4250.wav,neu,hap
filtered_Ses03M_script03_2_M003_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M004_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M005_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M006_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M007_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M008_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M009_l2600_h4250.wav,neu,hap
filtered_Ses03M_script03_2_M010_l2600_h4250.wav,neu,hap
filtered_Ses03M_script03_2_M011_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M012_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M014_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M019_l2600_h4250.wav,neu,hap
filtered_Ses03M_script03_2_M020_l2600_h4250.wav,neu,neu
filtered_Ses03M_script03_2_M021_l2600_h4250.wav,neu,neu
filtered_Ses03M_script03_2_M029_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M030_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M031_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M032_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M033_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M034_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M038_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M039_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M040_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M041_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M042_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M043_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M044_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M045_l2600_h4250.wav,ang,hap
filtered_Ses03M_script03_2_M046_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_F004_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_F008_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_F009_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_F010_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_F012_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_F014_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_F016_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_F019_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_F021_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_F022_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_M005_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_M008_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_M011_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_M014_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_M021_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_M023_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro01_M024_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro02_F000_l2600_h4250.wav,sad,neu
filtered_Ses04F_impro02_F001_l2600_h4250.wav,sad,neu
filtered_Ses04F_impro02_F002_l2600_h4250.wav,sad,neu
filtered_Ses04F_impro02_F003_l2600_h4250.wav,sad,hap
filtered_Ses04F_impro02_F005_l2600_h4250.wav,sad,hap
filtered_Ses04F_impro02_F006_l2600_h4250.wav,sad,hap
filtered_Ses04F_impro02_F007_l2600_h4250.wav,sad,hap
filtered_Ses04F_impro02_F009_l2600_h4250.wav,sad,hap
filtered_Ses04F_impro02_F011_l2600_h4250.wav,sad,hap
filtered_Ses04F_impro02_F012_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro02_F017_l2600_h4250.wav,ang,neu
filtered_Ses04F_impro02_F018_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro02_F022_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro02_F023_l2600_h4250.wav,sad,hap
filtered_Ses04F_impro02_F024_l2600_h4250.wav,sad,neu
filtered_Ses04F_impro02_M000_l2600_h4250.wav,sad,neu
filtered_Ses04F_impro02_M001_l2600_h4250.wav,sad,hap
filtered_Ses04F_impro02_M004_l2600_h4250.wav,sad,neu
filtered_Ses04F_impro02_M012_l2600_h4250.wav,sad,neu
filtered_Ses04F_impro02_M018_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro02_M020_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro02_M021_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro02_M024_l2600_h4250.wav,sad,neu
filtered_Ses04F_impro02_M025_l2600_h4250.wav,sad,hap
filtered_Ses04F_impro02_M026_l2600_h4250.wav,sad,neu
filtered_Ses04F_impro03_F010_l2600_h4250.wav,hap,hap
filtered_Ses04F_impro03_F012_l2600_h4250.wav,hap,hap
filtered_Ses04F_impro03_M000_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro03_M001_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro03_M018_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro03_M019_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro03_M020_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro03_M021_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro03_M027_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro03_M028_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro03_M029_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro03_M030_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro03_M031_l2600_h4250.wav,neu,neu
filtered_Ses04F_impro03_M032_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro03_M033_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro03_M034_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro03_M035_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro03_M047_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_F000_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_F005_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro04_F006_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro04_F008_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro04_F011_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro04_F013_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro04_F014_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro04_F015_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro04_F016_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro04_F017_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro04_F018_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro04_F025_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro04_F030_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro04_F031_l2600_h4250.wav,ang,hap
filtered_Ses04F_impro04_M001_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M002_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M003_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M004_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M005_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M006_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M007_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M008_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M009_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M013_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M014_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M015_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M016_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M017_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M018_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M019_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M020_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M021_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M022_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M023_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M026_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M028_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M030_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M031_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro04_M033_l2600_h4250.wav,neu,hap
filtered_Ses04F_impro05_F004_l2600_h4250.wav,ang,hap
